"periode_data","tahun","nama_provinsi","nama_kabupaten_kota","nama_kecamatan","nama_kelurahan","jenis_kelamin","usia","jumlah"
"2018","2018","DKI Jakarta","JAKARTA BARAT","TAMAN SARI","MANGGA BESAR","Laki-Laki","65","636"
"2018","2018","DKI Jakarta","JAKARTA BARAT","TAMAN SARI","KEAGUNGAN","Laki-Laki","65","954"
"2018","2018","DKI Jakarta","JAKARTA BARAT","TAMAN SARI","GLODOK","Laki-Laki","65","830"
"2018","2018","DKI Jakarta","JAKARTA BARAT","TAMAN SARI","PINANGSIA","Laki-Laki","65","722"
"2018","2018","DKI Jakarta","JAKARTA BARAT","TAMBORA","TAMBORA","Laki-Laki","65","632"
"2018","2018","DKI Jakarta","JAKARTA BARAT","TAMBORA","KALI ANYAR","Laki-Laki","65","960"
"2018","2018","DKI Jakarta","JAKARTA BARAT","TAMBORA","DURI UTARA","Laki-Laki","65","1005"
"2018","2018","DKI Jakarta","JAKARTA BARAT","TAMBORA","TANAH SEREAL","Laki-Laki","65","1548"
"2018","2018","DKI Jakarta","JAKARTA BARAT","TAMBORA","KRENDANG","Laki-Laki","65","934"
"2018","2018","DKI Jakarta","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Laki-Laki","65","1139"
"2018","2018","DKI Jakarta","JAKARTA BARAT","TAMBORA","ANGKE","Laki-Laki","65","1532"
"2018","2018","DKI Jakarta","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Laki-Laki","65","1100"
"2018","2018","DKI Jakarta","JAKARTA BARAT","TAMBORA","PEKOJAN","Laki-Laki","65","1467"
"2018","2018","DKI Jakarta","JAKARTA BARAT","TAMBORA","ROA MALAKA","Laki-Laki","65","370"
"2018","2018","DKI Jakarta","JAKARTA BARAT","TAMBORA","DURI SELATAN","Laki-Laki","65","830"
"2018","2018","DKI Jakarta","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Laki-Laki","65","2334"
"2018","2018","DKI Jakarta","JAKARTA BARAT","KEBON JERUK","SUKABUMI UTARA","Laki-Laki","65","1717"
"2018","2018","DKI Jakarta","JAKARTA BARAT","KEBON JERUK","SUKABUMI SELATAN","Laki-Laki","65","1336"
"2018","2018","DKI Jakarta","JAKARTA BARAT","KEBON JERUK","KELAPA DUA","Laki-Laki","65","1073"
"2018","2018","DKI Jakarta","JAKARTA BARAT","KEBON JERUK","DURI KEPA","Laki-Laki","65","3488"
"2018","2018","DKI Jakarta","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Laki-Laki","65","2604"
"2018","2018","DKI Jakarta","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Laki-Laki","65","1657"
"2018","2018","DKI Jakarta","JAKARTA BARAT","KALI DERES","KALIDERES","Laki-Laki","65","2578"
"2018","2018","DKI Jakarta","JAKARTA BARAT","KALI DERES","SEMANAN","Laki-Laki","65","1935"
"2018","2018","DKI Jakarta","JAKARTA BARAT","KALI DERES","TEGAL ALUR","Laki-Laki","65","2709"
"2018","2018","DKI Jakarta","JAKARTA BARAT","KALI DERES","KAMAL","Laki-Laki","65","1417"
"2018","2018","DKI Jakarta","JAKARTA BARAT","KALI DERES","PEGADUNGAN","Laki-Laki","65","2523"
"2018","2018","DKI Jakarta","JAKARTA BARAT","PAL MERAH","PALMERAH","Laki-Laki","65","2915"
"2018","2018","DKI Jakarta","JAKARTA BARAT","PAL MERAH","SLIPI","Laki-Laki","65","837"
"2018","2018","DKI Jakarta","JAKARTA BARAT","PAL MERAH","KOTA BAMBU UTARA","Laki-Laki","65","1143"
"2018","2018","DKI Jakarta","JAKARTA BARAT","PAL MERAH","JATIPULO","Laki-Laki","65","1407"
"2018","2018","DKI Jakarta","JAKARTA BARAT","PAL MERAH","KEMANGGISAN","Laki-Laki","65","1670"
"2018","2018","DKI Jakarta","JAKARTA BARAT","PAL MERAH","KOTA BAMBU SELATAN","Laki-Laki","65","876"
"2018","2018","DKI Jakarta","JAKARTA BARAT","KEMBANGAN","KEMBANGAN UTARA","Laki-Laki","65","2071"
"2018","2018","DKI Jakarta","JAKARTA BARAT","KEMBANGAN","MERUYA UTARA","Laki-Laki","65","2231"
"2018","2018","DKI Jakarta","JAKARTA BARAT","KEMBANGAN","MERUYA SELATAN","Laki-Laki","65","1366"
"2018","2018","DKI Jakarta","JAKARTA BARAT","KEMBANGAN","SRENGSENG","Laki-Laki","65","1927"
"2018","2018","DKI Jakarta","JAKARTA BARAT","KEMBANGAN","JOGLO","Laki-Laki","65","1995"
"2018","2018","DKI Jakarta","JAKARTA BARAT","KEMBANGAN","KEMBANGAN SELATAN","Laki-Laki","65","1503"
"2018","2018","DKI Jakarta","JAKARTA SELATAN","TEBET","TEBET TIMUR","Laki-Laki","65","1128"
"2018","2018","DKI Jakarta","JAKARTA SELATAN","TEBET","TEBET BARAT","Laki-Laki","65","1272"
"2018","2018","DKI Jakarta","JAKARTA SELATAN","TEBET","MENTENG DALAM","Laki-Laki","65","1718"
"2018","2018","DKI Jakarta","ADM KEPULAUAN SERIBU","KEPULAUAN SERIBU UTARA","PULAU PANGGANG","Laki-Laki","65","221"
"2018","2018","DKI Jakarta","ADM KEPULAUAN SERIBU","KEPULAUAN SERIBU UTARA","PULAU KELAPA","Laki-Laki","65","221"
"2018","2018","DKI Jakarta","ADM KEPULAUAN SERIBU","KEPULAUAN SERIBU UTARA","PULAU HARAPAN","Laki-Laki","65","79"
"2018","2018","DKI Jakarta","ADM KEPULAUAN SERIBU","KEPULAUAN SERIBU SELATAN","PULAU UNTUNG JAWA","Laki-Laki","65","74"
"2018","2018","DKI Jakarta","ADM KEPULAUAN SERIBU","KEPULAUAN SERIBU SELATAN","PULAU TIDUNG","Laki-Laki","65","183"
"2018","2018","DKI Jakarta","ADM KEPULAUAN SERIBU","KEPULAUAN SERIBU SELATAN","PULAU PARI","Laki-Laki","65","101"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","GAMBIR","GAMBIR","Laki-Laki","65","152"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","GAMBIR","CIDENG","Laki-Laki","65","1179"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","GAMBIR","PETOJO UTARA","Laki-Laki","65","1186"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","GAMBIR","PETOJO SELATAN","Laki-Laki","65","970"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","GAMBIR","KEBON KELAPA","Laki-Laki","65","734"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","GAMBIR","DURI PULO","Laki-Laki","65","1135"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","SAWAH BESAR","PASAR BARU","Laki-Laki","65","1198"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","SAWAH BESAR","KARANG ANYAR","Laki-Laki","65","1597"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","SAWAH BESAR","KARTINI","Laki-Laki","65","1549"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","SAWAH BESAR","GUNUNG SAHARI UTARA","Laki-Laki","65","1293"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","SAWAH BESAR","MANGGA DUA SELATAN","Laki-Laki","65","1650"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","KEMAYORAN","KEMAYORAN","Laki-Laki","65","1225"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","KEMAYORAN","KEBON KOSONG","Laki-Laki","65","1402"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA","Laki-Laki","65","1107"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","KEMAYORAN","SERDANG","Laki-Laki","65","1409"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","KEMAYORAN","GUNUNG SAHARI SELATAN","Laki-Laki","65","1253"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","KEMAYORAN","CEMPAKA BARU","Laki-Laki","65","1668"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","KEMAYORAN","SUMUR BATU","Laki-Laki","65","1236"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","KEMAYORAN","UTAN PANJANG","Laki-Laki","65","1323"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","S E N E N","SENEN","Laki-Laki","65","390"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","S E N E N","KENARI","Laki-Laki","65","582"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","S E N E N","PASEBAN","Laki-Laki","65","1298"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","S E N E N","KRAMAT","Laki-Laki","65","1504"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","S E N E N","KWITANG","Laki-Laki","65","906"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","S E N E N","BUNGUR","Laki-Laki","65","1105"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR","Laki-Laki","65","1479"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH BARAT","Laki-Laki","65","1911"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","CEMPAKA PUTIH","RAWASARI","Laki-Laki","65","1198"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","MENTENG","MENTENG","Laki-Laki","65","1538"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","MENTENG","PEGANGSAAN","Laki-Laki","65","1300"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","MENTENG","CIKINI","Laki-Laki","65","524"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","MENTENG","GONDANGDIA","Laki-Laki","65","369"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","MENTENG","KEBON SIRIH","Laki-Laki","65","734"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","TANAH ABANG","GELORA","Laki-Laki","65","177"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR","Laki-Laki","65","1204"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN","Laki-Laki","65","915"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN","Laki-Laki","65","1541"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI","Laki-Laki","65","1553"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Laki-Laki","65","1324"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI","Laki-Laki","65","716"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","JOHAR BARU","JOHAR BARU","Laki-Laki","65","2011"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","JOHAR BARU","KAMPUNG RAWA","Laki-Laki","65","997"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","JOHAR BARU","GALUR","Laki-Laki","65","834"
"2018","2018","DKI Jakarta","JAKARTA PUSAT","JOHAR BARU","TANAH TINGGI","Laki-Laki","65","1868"
"2018","2018","DKI Jakarta","JAKARTA UTARA","PENJARINGAN","PENJARINGAN","Laki-Laki","65","3253"
"2018","2018","DKI Jakarta","JAKARTA UTARA","PENJARINGAN","KAMAL MUARA","Laki-Laki","65","537"
"2018","2018","DKI Jakarta","JAKARTA UTARA","PENJARINGAN","KAPUK MUARA","Laki-Laki","65","1723"
"2018","2018","DKI Jakarta","JAKARTA UTARA","PENJARINGAN","PEJAGALAN","Laki-Laki","65","4148"
"2018","2018","DKI Jakarta","JAKARTA UTARA","PENJARINGAN","PLUIT","Laki-Laki","65","3821"
"2018","2018","DKI Jakarta","JAKARTA UTARA","TANJUNG PRIOK","TANJUNG PRIOK","Laki-Laki","65","1276"
"2018","2018","DKI Jakarta","JAKARTA UTARA","TANJUNG PRIOK","SUNTER JAYA","Laki-Laki","65","3336"
"2018","2018","DKI Jakarta","JAKARTA UTARA","TANJUNG PRIOK","PAPANGGO","Laki-Laki","65","1502"
"2018","2018","DKI Jakarta","JAKARTA UTARA","TANJUNG PRIOK","SUNGAI BAMBU","Laki-Laki","65","1196"
"2018","2018","DKI Jakarta","JAKARTA UTARA","TANJUNG PRIOK","KEBON BAWANG","Laki-Laki","65","2169"
"2018","2018","DKI Jakarta","JAKARTA UTARA","TANJUNG PRIOK","SUNTER AGUNG","Laki-Laki","65","4194"
"2018","2018","DKI Jakarta","JAKARTA UTARA","TANJUNG PRIOK","WARAKAS","Laki-Laki","65","1622"
"2018","2018","DKI Jakarta","JAKARTA UTARA","KOJA","KOJA","Laki-Laki","65","1126"
"2018","2018","DKI Jakarta","JAKARTA UTARA","KOJA","TUGU UTARA","Laki-Laki","65","2802"
"2018","2018","DKI Jakarta","JAKARTA UTARA","KOJA","LAGOA","Laki-Laki","65","2304"
"2018","2018","DKI Jakarta","JAKARTA UTARA","KOJA","RAWA BADAK UTARA","Laki-Laki","65","1429"
"2018","2018","DKI Jakarta","JAKARTA UTARA","KOJA","TUGU SELATAN","Laki-Laki","65","1254"
"2018","2018","DKI Jakarta","JAKARTA UTARA","KOJA","RAWA BADAK SELATAN","Laki-Laki","65","1517"
"2018","2018","DKI Jakarta","JAKARTA UTARA","CILINCING","CILINCING","Laki-Laki","65","1659"
"2018","2018","DKI Jakarta","JAKARTA UTARA","CILINCING","SUKAPURA","Laki-Laki","65","1729"
"2018","2018","DKI Jakarta","JAKARTA UTARA","CILINCING","MARUNDA","Laki-Laki","65","801"
"2018","2018","DKI Jakarta","JAKARTA UTARA","CILINCING","KALIBARU","Laki-Laki","65","2195"
"2018","2018","DKI Jakarta","JAKARTA UTARA","CILINCING","SEMPER TIMUR","Laki-Laki","65","1326"
"2018","2018","DKI Jakarta","JAKARTA UTARA","CILINCING","ROROTAN","Laki-Laki","65","1310"
"2018","2018","DKI Jakarta","JAKARTA UTARA","CILINCING","SEMPER BARAT","Laki-Laki","65","2705"
"2018","2018","DKI Jakarta","JAKARTA UTARA","PADEMANGAN","PADEMANGAN TIMUR","Laki-Laki","65","2102"
"2018","2018","DKI Jakarta","JAKARTA UTARA","PADEMANGAN","PADEMANGAN BARAT","Laki-Laki","65","3292"
"2018","2018","DKI Jakarta","JAKARTA UTARA","PADEMANGAN","ANCOL","Laki-Laki","65","1049"
"2018","2018","DKI Jakarta","JAKARTA UTARA","KELAPA GADING","KELAPA GADING TIMUR","Laki-Laki","65","2956"
"2018","2018","DKI Jakarta","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Laki-Laki","65","2849"
"2018","2018","DKI Jakarta","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Laki-Laki","65","2123"
"2018","2018","DKI Jakarta","JAKARTA BARAT","CENGKARENG","CENGKARENG BARAT","Laki-Laki","65","2868"
"2018","2018","DKI Jakarta","JAKARTA BARAT","CENGKARENG","DURI KOSAMBI","Laki-Laki","65","2949"
"2018","2018","DKI Jakarta","JAKARTA BARAT","CENGKARENG","RAWA BUAYA","Laki-Laki","65","2476"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Perempuan","65","1710"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Perempuan","65","1504"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","CENGKARENG","CENGKARENG BARAT","Perempuan","65","1799"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","CENGKARENG","DURI KOSAMBI","Perempuan","65","1403"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","CENGKARENG","RAWA BUAYA","Perempuan","65","1117"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","CENGKARENG","KEDAUNG KALI ANGKE","Perempuan","65","511"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","CENGKARENG","KAPUK","Perempuan","65","1714"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","CENGKARENG","CENGKARENG TIMUR","Perempuan","65","1459"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL","Perempuan","65","834"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA","Perempuan","65","1040"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG","Perempuan","65","1376"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR","Perempuan","65","1482"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN SELATAN","Perempuan","65","1074"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR BARU","Perempuan","65","1620"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","WIJAYA KUSUMA","Perempuan","65","1138"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","TAMAN SARI","Perempuan","65","859"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","KRUKUT","Perempuan","65","843"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","MAPHAR","Perempuan","65","881"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","TANGKI","Perempuan","65","642"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","MANGGA BESAR","Perempuan","65","477"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","KEAGUNGAN","Perempuan","65","678"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","GLODOK","Perempuan","65","670"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","PINANGSIA","Perempuan","65","482"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","TAMBORA","Perempuan","65","499"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","KALI ANYAR","Perempuan","65","535"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","DURI UTARA","Perempuan","65","704"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","TANAH SEREAL","Perempuan","65","1151"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","KRENDANG","Perempuan","65","538"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Perempuan","65","585"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","ANGKE","Perempuan","65","989"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Perempuan","65","751"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","PEKOJAN","Perempuan","65","1091"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","ROA MALAKA","Perempuan","65","283"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","DURI SELATAN","Perempuan","65","611"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Perempuan","65","1314"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","SUKABUMI UTARA","Perempuan","65","976"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","SUKABUMI SELATAN","Perempuan","65","671"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KELAPA DUA","Perempuan","65","637"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","DURI KEPA","Perempuan","65","2221"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Perempuan","65","1376"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Perempuan","65","983"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","KALI DERES","KALIDERES","Perempuan","65","1255"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","KALI DERES","SEMANAN","Perempuan","65","885"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","KALI DERES","TEGAL ALUR","Perempuan","65","1295"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","KALI DERES","KAMAL","Perempuan","65","607"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","KALI DERES","PEGADUNGAN","Perempuan","65","1497"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","PAL MERAH","PALMERAH","Perempuan","65","1693"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","PAL MERAH","SLIPI","Perempuan","65","512"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","PAL MERAH","KOTA BAMBU UTARA","Perempuan","65","645"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","PAL MERAH","JATIPULO","Perempuan","65","927"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","PAL MERAH","KEMANGGISAN","Perempuan","65","1177"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","PAL MERAH","KOTA BAMBU SELATAN","Perempuan","65","526"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","KEMBANGAN UTARA","Perempuan","65","977"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","MERUYA UTARA","Perempuan","65","1236"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","MERUYA SELATAN","Perempuan","65","655"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","SRENGSENG","Perempuan","65","1008"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","JOGLO","Perempuan","65","1001"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","KEMBANGAN SELATAN","Perempuan","65","794"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","TEBET TIMUR","Perempuan","65","960"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","TEBET BARAT","Perempuan","65","991"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","MENTENG DALAM","Perempuan","65","1124"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","KEBON BARU","Perempuan","65","1275"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","BUKIT DURI","Perempuan","65","1258"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","MANGGARAI SELATAN","Perempuan","65","785"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","MANGGARAI","Perempuan","65","913"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","SETIA BUDI","Perempuan","65","113"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET SEMANGGI","Perempuan","65","109"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET KUNINGAN","Perempuan","65","462"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET","Perempuan","65","412"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","MENTENG ATAS","Perempuan","65","902"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","PASAR MANGGIS","Perempuan","65","752"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","GUNTUR","Perempuan","65","238"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KUNINGAN TIMUR","Perempuan","65","201"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","MAMPANG PRAPATAN","Perempuan","65","449"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","BANGKA","Perempuan","65","495"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","PELA MAMPANG","Perempuan","65","1227"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","TEGAL PARANG","Perempuan","65","728"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","KUNINGAN BARAT","Perempuan","65","296"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","PASAR MINGGU","Perempuan","65","1019"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","JATI PADANG","Perempuan","65","1090"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","CILANDAK TIMUR","Perempuan","65","529"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","RAGUNAN","Perempuan","65","1125"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","PEJATEN TIMUR","Perempuan","65","1410"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","PEJATEN BARAT","Perempuan","65","1052"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","KEBAGUSAN","Perempuan","65","823"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","KEBAYORAN LAMA UTARA","Perempuan","65","1119"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","PONDOK PINANG","Perempuan","65","2024"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","CIPULIR","Perempuan","65","1041"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","GROGOL UTARA","Perempuan","65","1288"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","GROGOL SELATAN","Perempuan","65","1182"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","KEBAYORAN LAMA SELATAN","Perempuan","65","1276"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","CILANDAK","CILANDAK BARAT","Perempuan","65","1691"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","CILANDAK","LEBAK BULUS","Perempuan","65","1175"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","CILANDAK","PONDOK LABU","Perempuan","65","1374"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","CILANDAK","GANDARIA SELATAN","Perempuan","65","709"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","CILANDAK","CIPETE SELATAN","Perempuan","65","829"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","MELAWAI","Perempuan","65","189"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","GUNUNG","Perempuan","65","430"
"2017","2017","PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","KRAMAT PELA","Perempuan","65","468"
